HANDLE,Lon,Lat,Rating,SITEADDR,LANDUSE1,ASRUSE1,BDG1YEAR,BDG1EXWALL,MatchLevel
14552000270,-90.25648307,38.6553052,Negligible to Slight,4745 LEWIS PL,1110,1110,1916,31,6
13763060085,-90.2599188,38.65212815,Destruction,724-8 N EUCLID AV,6370,6370,1936,43,4
14552000260,-90.25637005,38.65529337,Negligible to Slight,4741 LEWIS PL,1110,1110,1916,31,7
13763060010,-90.25941423,38.6520397,Negligible to Slight,4806-10 ENRIGHT AV,6722,5000,0,0,3
14552000250,-90.25624086,38.65528618,Negligible to Slight,4739 LEWIS PL,1110,1110,1916,31,7
14552000240,-90.25609087,38.65526639,Negligible to Slight,4735 LEWIS PL,1110,1110,1916,31,8
13763060030,-90.25933515,38.65157603,Negligible to Slight,4803-11 DELMAR BLVD,5000,5000,1970,42,5
14552000230,-90.25586611,38.6552228,Negligible to Slight,4727 LEWIS PL,1110,1110,1923,31,4
14552000220,-90.25573586,38.65522803,Negligible to Slight,4725 LEWIS PL,1110,1110,1916,31,6
13764060025,-90.26094137,38.65169742,Negligible to Slight,4915 DELMAR BLVD,5820,5000,1921,42,15
13765060205,-90.26190987,38.6522582,Negligible to Slight,702 N KINGSHIGHWAY BLVD,5140,5140,2013,42,18
14552000210,-90.25563832,38.65522758,Negligible to Slight,4717 LEWIS PL,1110,1110,1922,31,7
14552000200,-90.25550471,38.65519697,Negligible to Slight,4715 LEWIS PL,1110,1110,1922,31,5
14552000190,-90.25536158,38.6551935,Negligible to Slight,4711 LEWIS PL,1110,1110,1923,31,5
14552000180,-90.25524733,38.65516229,Negligible to Slight,4709 LEWIS PL,1110,1110,1924,31,3
14552000170,-90.25512673,38.65515947,Negligible to Slight,4707 LEWIS PL,1110,1110,1916,31,4
13721000220,-90.24797978,38.65965115,Negligible to Slight,4526 COTE BRILLIANTE AV,1110,1110,1890,31,8
14552000160,-90.25501078,38.65517073,Moderate,4703 LEWIS PL,1110,1110,1916,31,6
13721000210,-90.24804578,38.65968058,Moderate,4528 COTE BRILLIANTE AV,1110,1110,1890,31,8
14552000050,-90.25597631,38.65577431,Moderate,4730-2 NEWBERRY TER,1140,1140,1903,31,7
13721000260,-90.24751266,38.65907142,Negligible to Slight,1711 N TAYLOR AV,1110,1110,1884,31,9
14552000060,-90.25585745,38.65576035,Moderate,4728 NEWBERRY TER,1120,1120,1903,31,7
14552000070,-90.25572074,38.65574425,Substantial to Heavy,4724 NEWBERRY TER,1120,1120,1903,31,6
13721000250,-90.24743785,38.65934514,Destruction,1723 N TAYLOR AV,6411,6411,1960,43,3
14552000080,-90.25561352,38.65573701,Substantial to Heavy,4722 NEWBERRY TER,1120,1120,1903,31,6
14552000090,-90.25549536,38.65574383,Substantial to Heavy,4720 NEWBERRY TER,1120,1120,1903,31,7
13721000350,-90.24872493,38.65933268,Negligible to Slight,4539 ALDINE AV,1110,1110,1883,32,9
13764050010,-90.2615854,38.65258424,Negligible to Slight,736 AUBERT AV,1110,1110,1895,31,13
14552000100,-90.2553908,38.65573547,Substantial to Heavy,4718 NEWBERRY TER,1120,1120,1903,31,7
13721000290,-90.24811214,38.6590639,Substantial to Heavy,4519 ALDINE AV,1110,1110,1885,31,10
14552000110,-90.25526953,38.6557397,Substantial to Heavy,4714 NEWBERRY TER,1120,1120,1903,31,9
13721000305,-90.24823869,38.65914149,Substantial to Heavy,4525 ALDINE AV,1120,1150,1890,31,8
13764050020,-90.26154952,38.65273984,Negligible to Slight,740 AUBERT AV,1010,1010,0,0,11
14552000120,-90.25515091,38.65573051,Moderate,4710-2 NEWBERRY TER,1120,1120,1904,31,9
14552000140,-90.25501283,38.65571241,Substantial to Heavy,4704 NEWBERRY TER,1120,1120,1903,31,9
13721000340,-90.24846635,38.65927141,Substantial to Heavy,4535 ALDINE AV,1010,1010,0,0,5
13764050030,-90.26154708,38.65283598,Negligible to Slight,742 AUBERT AV,1110,1110,1895,31,12
13764050040,-90.26153305,38.65289836,Destruction,746 AUBERT AV,1110,1110,1900,31,12
13721000130,-90.24868866,38.65998898,Negligible to Slight,4550 COTE BRILLIANTE AV,1110,1110,1881,31,9
14553060690,-90.25467479,38.65507729,Negligible to Slight,51 LEWIS PL,1110,1110,1923,31,6
13764050550,-90.26070754,38.65283587,Negligible to Slight,745-7 N EUCLID AV,1120,1120,1900,31,2
13721000100,-90.24902131,38.66008912,Substantial to Heavy,4562 COTE BRILLIANTE AV,1010,1010,0,0,7
14553060680,-90.25449337,38.65507816,Negligible to Slight,4635 LEWIS PL,1110,1110,1909,31,6
13764050550,-90.26066424,38.65274624,Moderate,745-7 N EUCLID AV,1120,1120,1900,31,8
14553060670,-90.25431797,38.65506593,Negligible to Slight,45 LEWIS PL,1110,1110,1906,31,6
13721000420,-90.24933608,38.65965484,Substantial to Heavy,4559 ALDINE AV,1120,1120,1906,31,4
14553060660,-90.25416306,38.65505773,Negligible to Slight,43 LEWIS PL,1110,1110,1923,31,8
13764050560,-90.26068116,38.65266125,Substantial to Heavy,743 N EUCLID AV,1120,1120,1898,31,8
13764050570,-90.26064831,38.65257689,Negligible to Slight,741 N EUCLID AV,1120,1120,1898,31,11
14553060650,-90.25397457,38.65500683,Negligible to Slight,41 LEWIS PL,1110,1110,1906,31,6
14553060640,-90.25379434,38.65502063,Negligible to Slight,39 LEWIS PL,1110,1110,1905,31,5
13764050590,-90.26071553,38.65249734,Moderate,737 N EUCLID AV,1120,1120,1903,31,7
13721000440,-90.24960736,38.65977541,Negligible to Slight,4567 ALDINE AV,1120,1120,1909,31,6
13721000450,-90.24970704,38.65980152,Substantial to Heavy,4573 ALDINE AV,1120,1120,1909,31,7
13721000460,-90.24975689,38.65989307,Very Heavy,4575 ALDINE AV,1110,1110,1939,31,3
13764050530,-90.26064941,38.6529155,Negligible to Slight,753-5 N EUCLID AV,1120,1120,1902,31,7
13764050530,-90.26064538,38.65299062,Negligible to Slight,753-5 N EUCLID AV,1120,1120,1902,31,6
13721000030,-90.24978706,38.66044443,Moderate,4586 COTE BRILLIANTE AV,1110,1110,1911,31,9
13764050510,-90.2606064,38.65307465,Moderate,761 N EUCLID AV,1110,1110,1896,31,7
13764050500,-90.26052844,38.65314729,Negligible to Slight,763 N EUCLID AV,1110,1110,1894,31,12
13721000600,-90.25017879,38.66069553,Substantial to Heavy,1726 CORA AV,1110,1110,1888,31,14
13764050490,-90.26054031,38.6532125,Negligible to Slight,767 N EUCLID AV,1110,1110,1894,31,11
13764050480,-90.26051609,38.65329342,Negligible to Slight,769 N EUCLID AV,1110,1110,1894,31,11
13764050460,-90.26047342,38.65336685,Negligible to Slight,775 N EUCLID AV,1010,1010,0,0,13
13764050450,-90.26047343,38.65344764,Negligible to Slight,777 N EUCLID AV,1010,1010,0,0,12
13764050070,-90.26147505,38.65314088,Moderate,758 AUBERT AV,1120,1120,1902,31,12
13764050070,-90.26145749,38.65322217,Moderate,758 AUBERT AV,1120,1120,1902,31,11
13764050080,-90.26144922,38.653292,Substantial to Heavy,760 AUBERT AV,1120,1120,1902,31,11
13764050090,-90.26145783,38.65337282,Substantial to Heavy,762 AUBERT AV,1120,1120,1902,31,12
15638000480,-90.25064319,38.66136298,Negligible to Slight,1809 CORA AV,1110,1110,1893,31,7
13764050100,-90.2614465,38.65343728,Substantial to Heavy,764 AUBERT AV,1010,1010,0,0,12
15638000490,-90.25072495,38.66124295,Substantial to Heavy,1803 CORA AV,1120,1120,1892,31,7
13764050110,-90.26144484,38.6534971,Destruction,766 AUBERT AV,1120,1120,1902,31,13
15638000500,-90.25079302,38.66111149,Moderate,1731 CORA AV,1110,1110,1895,31,10
13764050130,-90.26141882,38.65363798,Negligible to Slight,770 AUBERT AV,1010,1010,0,0,13
13770000050,-90.25919227,38.65772486,Moderate,1208 N EUCLID AV,1120,1120,1905,31,14
13770000040,-90.25917309,38.6576347,Moderate,1200-4 N EUCLID AV,1185,1185,1904,42,13
13770000030,-90.25925036,38.65751452,Moderate,1156 N EUCLID AV,1010,1010,0,0,16
15638000210,-90.25116934,38.66170103,Very Heavy,1814 DICK GREGORY PL,1120,1120,1905,31,9
13770000010,-90.25908713,38.65694971,Negligible to Slight,1130-46 N EUCLID AV,6800,5000,0,0,16
15638000190,-90.25127791,38.66156894,Moderate,1802 DICK GREGORY PL,1118,1118,1898,31,10
15638000160,-90.25142885,38.6614014,Negligible to Slight,1726 DICK GREGORY PL,1110,1110,1901,31,12
14474000010,-90.25175303,38.66235603,Negligible to Slight,4648 LEDUC ST,1110,1110,1910,31,10
14474000020,-90.25164585,38.66231916,Very Heavy,4644 LEDUC ST,1110,1110,1910,31,12
13764050260,-90.26128347,38.65463052,Moderate,912-4 AUBERT AV,1010,1010,0,0,8
13764050230,-90.26129712,38.65457038,Moderate,904-6 AUBERT AV,1120,1120,1902,31,11
13764050220,-90.2613351,38.65450607,Negligible to Slight,900-2 AUBERT AV,1120,1120,1900,31,12
14474000050,-90.25150328,38.66188375,Negligible to Slight,1805 DICK GREGORY PL,6913,6913,1947,42,6
14474000070,-90.251837,38.66177114,Very Heavy,4635 COTE BRILLIANTE AV,1110,1110,1900,31,7
14474000090,-90.25209577,38.66187233,Negligible to Slight,4649 COTE BRILLIANTE AV,1110,1110,1896,31,9
13764050220,-90.26129178,38.65443295,Negligible to Slight,900-2 AUBERT AV,1120,1120,1900,31,9
13764050600,-90.26096777,38.65447477,Moderate,4923-5 SUBURBAN TRACKS ST,1120,1120,1900,31,3
13764050610,-90.26086273,38.65446699,Negligible to Slight,4919-21 SUBURBAN TRACKS ST,1120,1120,1900,31,1
14475000010,-90.25235391,38.66151634,Negligible to Slight,4648-50 COTE BRILLIANTE AV,1140,1140,1914,31,5
13764050430,-90.26043964,38.6536699,Negligible to Slight,783 N EUCLID AV,1110,1110,1894,31,12
13711010270,-90.24775407,38.66758561,Moderate,4679-83 ST LOUIS AV,5000,5000,1925,42,4
14475000070,-90.25242054,38.66102869,Very Heavy,4645 ALDINE AV,1010,1010,0,0,5
13764050430,-90.26043397,38.65374092,Moderate,783 N EUCLID AV,1110,1110,1894,31,12
13711010255,-90.24729729,38.66738447,Moderate,4665 ST LOUIS AV,1110,1110,1959,31,8
14475000050,-90.2522446,38.66092316,Negligible to Slight,4635 ALDINE AV,1110,1110,1890,31,6
13711010250,-90.24721941,38.66736875,Moderate,4663 ST LOUIS AV,1110,1110,1959,31,8
13711010230,-90.24701975,38.66725552,Moderate,4659 ST LOUIS AV,1010,1010,0,0,10
13764050190,-90.2612974,38.65402596,Moderate,788 AUBERT AV,1120,1120,1904,31,10
13711010200,-90.24670476,38.66713329,Negligible to Slight,4649 ST LOUIS AV,1010,1010,0,0,9
13764050170,-90.2613286,38.65391138,Moderate,784 AUBERT AV,1120,1120,1902,31,11
13764050420,-90.26040581,38.65402013,Negligible to Slight,4900-8 EUCLID TER,1185,1185,1910,42,12
13711010190,-90.24663192,38.66710842,Negligible to Slight,4645 ST LOUIS AV,1110,1110,1962,31,8
13711010170,-90.24652117,38.66705365,Negligible to Slight,4641 ST LOUIS AV,1122,1122,1908,31,8
13711010160,-90.2461181,38.6676082,Negligible to Slight,4638 LABADIE AV,1110,1110,1909,31,9
13711010150,-90.24621811,38.66767216,Negligible to Slight,4640 LABADIE AV,1110,1110,1909,31,11
13711010120,-90.24646653,38.66779894,Substantial to Heavy,4652 LABADIE AV,1120,1120,1906,31,11
13711010100,-90.2466272,38.66784569,Substantial to Heavy,4656 LABADIE AV,1110,1110,1906,31,11
14476000026,-90.25274785,38.66067378,Negligible to Slight,4648 ALDINE AV,1118,1118,2011,32,6
13711010090,-90.24670194,38.6678818,Substantial to Heavy,4660 LABADIE AV,1110,1110,1907,31,11
14476000026,-90.25289105,38.66072465,Negligible to Slight,4648 ALDINE AV,1118,1118,2011,32,9
13711010080,-90.24680211,38.66792972,Substantial to Heavy,4664 LABADIE AV,1110,1110,1907,31,11
13711010070,-90.24691049,38.6679691,Moderate,4666 LABADIE AV,1110,1110,1909,31,9
14476000077,-90.25320557,38.66031182,Negligible to Slight,4647-51 DR MARTIN LUTHER KING DR,1118,1118,1894,42,6
14476000060,-90.25304173,38.66026811,Negligible to Slight,4641-5 DR MARTIN LUTHER KING DR,6913,6913,1948,42,7
14476000040,-90.25276464,38.66014177,Negligible to Slight,4635-7 DR MARTIN LUTHER KING DR,1118,1118,1899,31,7
13712000150,-90.24749053,38.6662895,Moderate,4633 MAFFITT AV,1110,1110,1954,31,7
13714000520,-90.2459896,38.66559408,Moderate,4583-5 MAFFITT AV,1110,1110,1875,31,10
13714000305,-90.24365363,38.66503626,Substantial to Heavy,4514 ST LOUIS AV,1120,1120,1885,31,12
13714000280,-90.24382611,38.66515605,Substantial to Heavy,4522 ST LOUIS AV,1110,1110,1906,31,11
15638000111,-90.25167181,38.66100095,Negligible to Slight,1714 DICK GREGORY PL,1118,1118,1895,31,10
13714000260,-90.24398347,38.66521471,Substantial to Heavy,4526 ST LOUIS AV,1110,1110,1906,31,12
15638000100,-90.25175517,38.66092926,Negligible to Slight,1710 DICK GREGORY PL,1118,1118,1890,31,11
13714000260,-90.24385723,38.66541728,Substantial to Heavy,4526 ST LOUIS AV,1110,1110,1906,31,8
15638000090,-90.25179035,38.66085055,Negligible to Slight,1704 DICK GREGORY PL,1118,1118,1900,31,9
15638000080,-90.25183466,38.66076466,Negligible to Slight,1702 DICK GREGORY PL,1118,1118,1900,31,8
13711020500,-90.24538072,38.66675382,Negligible to Slight,4601 ST LOUIS AV,1110,1110,1957,31,10
15638000070,-90.25189085,38.66069912,Negligible to Slight,1700 DICK GREGORY PL,1118,1118,1897,31,8
13711020580,-90.246052,38.66717279,Negligible to Slight,2914 CORA AV,1120,1120,1929,31,10
13711020570,-90.24627087,38.66684342,Negligible to Slight,4631 ST LOUIS AV,1110,1110,1906,32,11
15638000060,-90.25196881,38.66059524,Negligible to Slight,1528 DICK GREGORY PL,1118,1118,1925,31,8
15638000050,-90.25204541,38.66049163,Negligible to Slight,1524 DICK GREGORY PL,1118,1118,1910,31,8
13711020160,-90.24449404,38.66694675,Moderate,4548-50 LABADIE AV,1120,1120,1897,31,12
13711020170,-90.24436523,38.66676084,Substantial to Heavy,4546 LABADIE AV,1000,1000,1950,32,3
15638000640,-90.25234953,38.65991779,Moderate,4619-23 DR MARTIN LUTHER KING DR,5000,5000,1920,44,6
13711020180,-90.24420089,38.6667487,Substantial to Heavy,4540 LABADIE AV,1110,1110,1911,31,8
13711020200,-90.24398679,38.66666694,Moderate,4532 LABADIE AV,1110,1110,1898,31,9
13721000510,-90.250197,38.66002905,Moderate,4589 ALDINE AV,1110,1110,1917,31,5
13711020220,-90.24380916,38.66658682,Substantial to Heavy,4528 LABADIE AV,1140,1120,1911,31,8
13711020230,-90.24371002,38.66654216,Substantial to Heavy,4526 LABADIE AV,1120,1120,1911,31,7
13711020250,-90.24359036,38.66649482,Substantial to Heavy,4520 LABADIE AV,1110,1110,1910,31,8
13721000510,-90.25026814,38.6600556,Negligible to Slight,4589 ALDINE AV,1110,1110,1917,31,5
13711020100,-90.24504861,38.66712824,Moderate,4604 LABADIE AV,1110,1110,1895,31,8
13711020080,-90.24521942,38.66720719,Negligible to Slight,4608 LABADIE AV,1110,1110,1914,31,9
13721000520,-90.25035061,38.66008477,Negligible to Slight,4591 ALDINE AV,1110,1110,1917,31,6
13711020070,-90.24528439,38.6672458,Negligible to Slight,4610 LABADIE AV,1110,1110,1914,31,9
13721000530,-90.25042962,38.66009069,Very Heavy,4593 ALDINE AV,1110,1110,1900,31,6
13711020060,-90.24542682,38.66725906,Negligible to Slight,4614 LABADIE AV,1110,1110,1935,31,6
13711020050,-90.24551678,38.66732332,Negligible to Slight,4618 LABADIE AV,1110,1110,1963,31,8
13711020040,-90.24557089,38.6673908,Moderate,4622 LABADIE AV,1110,1110,1910,31,10
13711020020,-90.245723,38.66747385,Negligible to Slight,4628 LABADIE AV,1110,1110,1911,31,11
13711020280,-90.24314,38.66625898,Moderate,2925 N TAYLOR AV,1110,1110,1916,31,6
13711020290,-90.24318074,38.66612335,Moderate,2921 N TAYLOR AV,1110,1110,1897,31,6
13711020310,-90.24334047,38.66598497,Moderate,2917 N TAYLOR AV,1010,1010,0,0,6
13711020340,-90.24344429,38.66576106,Moderate,2905 N TAYLOR AV,1120,1120,1927,31,8
13711020350,-90.24351234,38.66569772,Moderate,2901-3 N TAYLOR AV,1140,1140,1914,31,7
13711020360,-90.24376496,38.66582442,Moderate,4517-9 ST LOUIS AV,1140,1140,1907,31,13
13714000330,-90.24351836,38.66474924,Substantial to Heavy,2801-11 N TAYLOR AV,1110,1110,1889,31,8
13714000315,-90.24312911,38.66512032,Very Heavy,4500-4 ST LOUIS AV,1185,1185,1925,42,3
13714000311,-90.24334465,38.66521507,Very Heavy,4506-10 ST LOUIS AV,1185,1185,1925,42,3
13714000280,-90.24369312,38.66532789,Destruction,4522 ST LOUIS AV,1110,1110,1906,31,6
13714000300,-90.24355407,38.66525323,Destruction,4516 ST LOUIS AV,1120,1120,1885,31,5
13711020400,-90.24415958,38.66607083,Very Heavy,4529 ST LOUIS AV,1120,1120,1905,31,5
13714000400,-90.24464163,38.66505092,Destruction,4539 MAFFITT AV,1110,1110,1908,31,8
13714000430,-90.24488844,38.66516559,Substantial to Heavy,4553 MAFFITT AV,1110,1110,1899,32,9
13714000430,-90.24500273,38.66522556,Substantial to Heavy,4553 MAFFITT AV,1110,1110,1899,32,9
13714000450,-90.24516719,38.66529616,Very Heavy,4559 MAFFITT AV,1110,1110,1901,31,8
13714000450,-90.24525553,38.6653048,Very Heavy,4559 MAFFITT AV,1110,1110,1901,31,8
13714000460,-90.24534979,38.66534154,Substantial to Heavy,4561 MAFFITT AV,1110,1110,1901,31,10
13714000181,-90.24482294,38.66574207,Moderate,4564 ST LOUIS AV,1110,1110,1907,31,17
13714000181,-90.24506494,38.6659695,Very Heavy,4564 ST LOUIS AV,1110,1110,1907,31,11
13714000160,-90.24524211,38.6660354,Very Heavy,4570 ST LOUIS AV,1120,1120,1912,31,10
13714000150,-90.24532817,38.66609903,Very Heavy,4574 ST LOUIS AV,1110,1110,1924,31,11
13714000140,-90.24543019,38.66612171,Moderate,4578 ST LOUIS AV,1120,1120,1893,31,9
13711020470,-90.24518489,38.66648738,Moderate,4559 ST LOUIS AV,1120,1120,1912,31,8
13711020500,-90.24545821,38.66665295,Negligible to Slight,4601 ST LOUIS AV,1110,1110,1957,31,6
13711020520,-90.24568039,38.66686234,Negligible to Slight,4611 1/2 ST LOUIS AV,1010,1010,0,0,8
13711020520,-90.24576405,38.66673886,Negligible to Slight,4611 1/2 ST LOUIS AV,1010,1010,0,0,8
13711020545,-90.24587126,38.66676916,Negligible to Slight,4615-7 ST LOUIS AV,1110,1010,0,0,9
13714000060,-90.24607951,38.66643157,Negligible to Slight,4618 ST LOUIS AV,1010,1010,0,0,11
13714000040,-90.24623568,38.66650466,Moderate,4622 ST LOUIS AV,1120,1010,0,0,11
13714000030,-90.24635976,38.66654311,Substantial to Heavy,4626 ST LOUIS AV,1110,1110,1899,31,11
13714000010,-90.24645454,38.66656637,Very Heavy,4630 ST LOUIS AV,1110,1110,1910,31,10
13714000010,-90.24651819,38.66659782,Substantial to Heavy,4630 ST LOUIS AV,1110,1110,1910,31,10
13711010270,-90.24790317,38.66762328,Moderate,4679-83 ST LOUIS AV,5000,5000,1925,42,14
13711010350,-90.24760958,38.66803538,Negligible to Slight,2916-32 MARCUS AV,1185,1185,2002,43,14
15014000230,-90.2497197,38.66798915,Substantial to Heavy,4742 ST LOUIS AV,1120,1120,1910,31,10
15014000250,-90.24962768,38.66791245,Substantial to Heavy,4736 ST LOUIS AV,1120,1120,1911,31,8
15014000250,-90.24953019,38.66789847,Substantial to Heavy,4736 ST LOUIS AV,1120,1120,1911,31,10
15014000440,-90.24979318,38.66735321,Negligible to Slight,4731 MAFFITT AV,1120,1120,1899,31,8
15014000430,-90.24971821,38.66727475,Negligible to Slight,4729 MAFFITT AV,1110,1110,1912,31,10
15014000420,-90.24961431,38.66725555,Moderate,4725 MAFFITT AV,1110,1110,1912,31,9
15014000410,-90.2495124,38.66720983,Moderate,4723 MAFFITT AV,1110,1110,1900,31,8
15014000400,-90.24942234,38.66717817,Moderate,4719-21 MAFFITT AV,1120,1120,1903,31,8
15014000390,-90.24935319,38.66713238,Moderate,4717 MAFFITT AV,1120,1120,1910,31,10
15014000270,-90.24933985,38.66783254,Moderate,4730 ST LOUIS AV,1010,1010,0,0,11
15014000280,-90.24926678,38.66778813,Moderate,4728 ST LOUIS AV,1120,1120,1901,31,9
15014000290,-90.24915572,38.66776033,Substantial to Heavy,4724 ST LOUIS AV,1120,1120,1912,31,11
15014000305,-90.24907529,38.66770338,Substantial to Heavy,4722 ST LOUIS AV,1110,1110,1923,31,10
15014000330,-90.24874824,38.66763847,Moderate,4704-6 ST LOUIS AV,5000,5000,1897,44,12
14479000370,-90.24879648,38.66805934,Moderate,4721 ST LOUIS AV,1010,1010,0,0,9
14479000360,-90.24870815,38.66800361,Moderate,4719 ST LOUIS AV,1120,1120,1890,31,11
14479000350,-90.24860729,38.66802048,Moderate,4715 ST LOUIS AV,1120,1120,1900,31,5
15014000330,-90.24849735,38.66761329,Substantial to Heavy,4704-6 ST LOUIS AV,5000,5000,1897,44,11
15014000320,-90.24888958,38.66743361,Negligible to Slight,4716 ST LOUIS AV,1010,1010,0,0,12
15014000350,-90.24875472,38.66717539,Substantial to Heavy,2817 MARCUS AV,5000,5000,0,0,10
15014000370,-90.24884951,38.66707295,Substantial to Heavy,2807-9 MARCUS AV,5000,5000,1914,42,9
14479000317,-90.24833874,38.66785532,Very Heavy,4703 ST LOUIS AV,5000,5000,1922,42,6
14479000316,-90.24823753,38.66783189,Destruction,4701 ST LOUIS AV,5000,5000,1905,42,5
13712000280,-90.2483311,38.66704174,Negligible to Slight,2814 MARCUS AV,1110,1110,1891,31,11
13712000010,-90.24787481,38.66723179,Moderate,4672 ST LOUIS AV,5300,5000,1963,43,9
13712000210,-90.24804816,38.66651853,Moderate,4649 MAFFITT AV,1110,1110,1885,31,10
13712000190,-90.24790286,38.66646748,Moderate,4643 MAFFITT AV,1010,1010,0,0,8
13712000070,-90.24722101,38.66693576,Moderate,4654 ST LOUIS AV,1010,1010,0,0,12
13712000080,-90.24714527,38.66689557,Negligible to Slight,4652 ST LOUIS AV,5000,5000,1915,42,12
13712000100,-90.24708811,38.66683449,Moderate,4648 ST LOUIS AV,1110,1110,1910,31,10
13712000140,-90.24732433,38.66622874,Moderate,4629 MAFFITT AV,1110,1110,1925,31,8
13712000130,-90.24724163,38.66616864,Moderate,4627 MAFFITT AV,1110,1110,1925,31,8
13712000120,-90.24718628,38.66614738,Negligible to Slight,4625 MAFFITT AV,1110,1110,1925,31,10
13714000550,-90.24629551,38.66577555,Moderate,4593 MAFFITT AV,1110,1110,1889,32,9
14446030095,-90.23691464,38.66968457,Negligible to Slight,4412 NATURAL BRIDGE AV,5000,5000,1979,43,15
14446030190,-90.23720111,38.66921536,Negligible to Slight,3615 N NEWSTEAD AV,1110,1110,1908,31,3
